text,food,service,place,price
"Không gian khá thoáng, không quá ồn ào. Các món có khẩu vị ẩm thực miền Trung.",3,0,2,0
"Đồ ăn lên khá nhanh, giá hợp lý",0,2,0,2
"View ngồi mát mẻ, topping chưa ngon lắm.",1,0,2,0
"Thức ăn thì ok. Tuy nhiên tôi không hài lòng 2 cái:
1. Là phục vụ quá chậm chạp, cái gì cũng phải đợi xin cho. Khăn lạnh cũng đợi xin, muối tiêu ăn gà luộc cũng đợi xin …",3,1,0,0
"đồ ăn: hải sản tươi, chế biến ăn ổn
dịch vụ: nhân viên dễ thương
không gian: rộng, có view biển, phục vụ khách đoàn, khách gia đình …",2,2,2,0
"Không gian view biển rất tuyệt vời, tuy nhiên đồ ăn không ngon lắm. Gỏi cá mai chua, chả cá đỏ không có gì đặc biệt, canh thì ít cua. Phục vụ tạm ổn",1,3,2,0
"Món Bít tết ngon. Giá 160k/phần bit tet khá là phù hợp so với miếng thịt bò tương đối to :))
Quán sạch và phục vụ rất nhanh chóng.",2,2,0,2
"Không ngon, cơm rời rạc không nóng sốt, nước súp mặn.",1,0,0,0
"Thức ăn ăn được, nhưng thịt gà rất dai. Chủ quán có vẻ cố gắng cải thiện chất lượng món ăn, nhưng giá hơi cao.",1,0,0,1
"Gà và cơm cho cảm giác ăn bình thường.
Hương vị 3; phục vụ 5; không gian 3;",3,2,3,0
quán giá cao nhưng chất lượng món ăn ko tương xứng. CHỜ LÂU,1,1,0,1
Khá đắt so với chất lượng . Không nên order bít tết vì nó dai. Nuốt ko nổi. Đi ăn theo review bảo ngon quán toàn dân địa phương ăn. Mà không hợp với khẩu vị của mình,1,0,0,1
Cơm ngon nhưng chỗ để xe hơi hạn chế,2,0,1,0
"Mình đi cùng với bạn, có một vài nhận xét về quán như sau:
1. Nằm ở vị trí khá dễ tìm, mặt tiền đường Trường Sơn, có chỗ đỗ xe máy.
2. Chỗ đỗ xe rất nhỏ, bảo vệ k thân thiện, mình đến lần đầu mà bv ngồi trong mát …",0,1,3,0
"Sau 1 năm quay lại ăn mình thấy chất lượng thức ăn không được như trước.
Nhân viên nam nhận order chiều ngày 2/3 không được thân thiện, thái độ có phần lấc cấc khôbg lịch sự.  Nước mắm quá mặn, phần decor dĩa đồ ăn cũng không được …",1,1,1,0
"Vấn đề: Đồ ăn thì ngon, không có gì bàn cải. Nhưng còn dùng hộp xốp này ở thời này thì dở rồi. Các hộp xốp này hoàn toàn không tốt cho sức khỏe nếu đựng đồ ăn nóng trên 70 độ. Về lâu dài có thể gây ung thư. …",2,0,0,0
Đồ ăn ngon nhân viên phục vụ thái độ quá tệ,2,1,0,0
Nước mắm hơi mặn. Sườn ướp ok. Quán đông nhưng phục vụ món ăn nhanh sạch sẽ.,3,2,0,0
Ăn ngon mà dưa leo xin thêm tính tiền.đánh giá phải đánh 5* mới được ly trà đào. Buôn bán tính toán quá sao đông khách được.,2,0,0,1
"Đồ ăn thì thật sự cũng không quá ngon, không nên gọi nước, nhất là trà đào, vì thật sự không ngon và rất là ít, 18.000 vnđ cho 1 ly nước toàn là đá",1,0,0,0
"Cơm hơi cứng, gà ngon. Không gian nóng nực (đó là mình đi vào buổi tối, ngoài trời mát)",3,0,1,0
"Mình gọi cơm xá xíu, xá xíu khá ngon nhưng cơm bình thường, chỉ có rau răm ăn kèm, nước mắn ăn khá dở, canh cũng quá dở chỉ là nước súp với miếng trứng.",3,0,0,0
"Gà này không phải gà ta, quán nên để cơm gà thôi dc rồi, cảm giác vô ăn gà ta mà thịt gà nhão mềm bột, khẩu vị thì ok.
Kết hết 82k có chiên có hấp",3,0,0,0
Gần  biển  nhưng  món ăn  hải sản giá  hơi cao,0,0,0,1
"Quán bài trí đẹp, đồ ăn bình thường",3,0,2,0
"Chuyên phục vụ khách đoàn, ăn uống sạch sẽ",0,0,2,0
Món cơm gà gần đây không ngon như ngày trước nữa có lẽ vì lý do nào đó,1,0,0,0
"Gỏi k hề ngon tí nào,1 dĩa cơm cũng k được nhiều cơm so với 4 chỗ khác mình ăn. So cùng khoảng giá tiền thì ăn cơm bà Nga ok hơn mà vị ngon hơn nữa. Còn có cơm gà Xí, giá rẻ hơn nhiều nhưng lại rất ngon",1,0,0,1
"ý kiến cá nhân, cơm gà bình thường không có gì quá đặc sắc, cơ sở 1 đóng cửa để sửa chữa và mình phải qua cơ sở 2 để ăn thử…",3,0,0,0
"Gà dai và nhạt, không có gì đặc biệt. Cơm ăn cũng không đc ngon lắm. Quán rất đông khách du lịch nhưng phục vụ nhanh. Sẽ không quay lại do đồ ăn không hề ấn tượng",1,2,0,0
"Cơm gà xé giá 55 ngàn mà có 2, 3 miếng gà xé nhỏ xíu, 1 miếng huyết nhỏ, 2 miếng da dỏ, 1 miếng lòng nhỏ như thìa cafe. Gạo khô, hạt gạo không dẻo ngọt.
Ăn lần 2 sau nhiều năm vẫn không hợp, không xứng với giá tiền so với các quán khác.",1,0,0,1
"ĐỪNG DẠI DỘT TIN REVIEW TÓP TÓP NHƯ MÌNH MHA MN ƠI !!!
Thấy quán cũng hot nên đi ăn thử.
Mình kêu 2 phần cơm gà xé, 1 phần gà xé trộn gỏi và 2 phần nước. Tổng cộng hết …",0,0,0,0
"Mình thấy nhiều người khen ngon, nhưng mình thấy cũng tạm được, mà ở khu này ít đồ ăn đặc sắc nên đây là một trong những món ăn nên thử nếu đi Hội An, Mỗi người một khẩu vị, nên có thể nhiều người sẽ cho là ngon. …",3,0,0,0
"Quán rất đông, phục vụ nhiệt tình, tuy nhiên đồ ăn cơm khá là khô, thịt gà thì ngon.
Quán k có máy lạnh, ace đi ăn xác định nóng nha.",3,2,1,0
Quán chỉ được cái tiếng của ngày xưa thôi. Món ăn và nước uống cũng bình thường. Có thằng quản lý nói chuyện rất hách dịch.,3,1,0,0
"Chicken rice here is famous for many years but I don't think its the best in Hoi An. The rice is normal and its flavor is a little bit flat. The location is really easy to find, in the central of Hoi An ancient town. Beside chicken rice, …",1,0,2,0
"Gà ăn khá ngon, nấu hơi ngọt, nói chung ăn thử cho biết. Không có gì đặc sắc. Quán chật chội, nhà vệ sinh ko sạch sẽ. Giá cả hợp lý.",2,0,1,2
"Điểm cộng: quán dễ tìm, gần trung tâm. Phục vụ lịch sự. Không gian sạch sẽ
Điểm trừ (lý do k quay lại): Cá nhân mình thấy
cơm gà ăn rất bình thường (thật sự k hiểu sao lại đông như vậy), gà ướp ăn cũng …",3,2,2,0
"Nhìn chung là ngon! Gà là gà địa phương, thịt chắc! Chúng tôi rất thích. Chỉ cần gọi một suất là đủ cho hai người.",2,0,0,0
"Cơm gà vị ăn được.
Quá ít cơm ít gà
Không có rau rợ gì hết. …",3,0,0,0
"Cơm gà vẫn oke, quán đông, thái độ phục vụ của 1 nv thu dọn ko thể chấp nhận được. Mình chưa bao giờ thấy nv thái độ với khách như thế. Mình đã phản ánh với quản lí và quản lí chỉ nói 1 câu ko có gì.",2,1,0,0
"Quán rất rất đông, nhưng có người control chỗ ngồi nên có thể chờ một chút sẽ sắp xếp được chỗ ngồi. Nhưng nếu đi 2-3 người thì khả năng sẽ ngồi ghép với nhóm khác nha. Chứ không có chỗ ngồi riêng. Không giân chật hẹp lắm. …",0,0,1,0
"Nhóm mình ăn thử vì thấy lượt review cao, tuy nhiên:
- Gỏi gà nhiều hành tây và vị mì chính,giá hơi cao so với mặt bằng chung (200k/ đĩa). Thịt gà không được ngọt lắm. …",1,0,0,1
"Lâu rồi ghé lại Buội, thức ăn thì không còn ngon như xưa nếu không nói là dở, giá thì đắt hơn  so với mặt bằng chung. Xung quanh họ bán 35k còn quán 55k, cơm cho bé nhưng cho nhiều Gan, da gà. Nói chung chán :( …",1,0,0,1
"Có lẽ chỉ mình tôi không biết cách thưởng thức món cơm đùi gà ở đây. Thịt dai quá, cần răng và hàm chắc khỏe mới ăn hết được.

Món mì thịt heo thì thực ra cũng không tệ.",3,0,0,0
"Tôi thực sự muốn thích nơi này. Món gà và cơm không ngon lắm. Nó khá nhạt nhẽo dù tôi đã cố gắng nêm thêm gia vị. Ngoài ra, dịch vụ rất tốt và không gian quán rất dễ chịu.",1,2,2,0
"Cơm ăn cũng gọi là được, thịt gà không ngon lắm. Quán lúc nào cũng đông khách.",3,0,0,0
"Cơm gà bà Buội là một trong những quán ăn nổi tiếng lâu đời ở phố cỗ Hội An.
Quán ngụ tại địa chỉ 22 phan châu trinh
Cơm gà chặt, cơm gà trộn, nộm gà trọn, lòng xào trứng non là 4 món của quán …",3,0,2,0
"Không gian quán đẹp, đồ ăn tạm ổn",0,2,2,0
"Không gian ấm cúng, quản lý và nhân viên hoà nhac",0,3,0,0
"Nhân viên nhiệt tình, đồ ăn lên hơi chậm",1,0,0,0
Thức ăn chưa được ngon lắm,0,0,0,0
Tới 3 lần toàn bị hết bàn :),0,0,1,0
Ok nhưng nhân viên mặt cứ xưng như cái bơm,0,1,0,0
Tạm tạm. Nấu đồ không chuẩn. Nguyên liệu cai cấp. Hụhụ,1,0,0,0
Đồ ăn ổn. Giá hơi đắt so với mặt bằng chung ở thành phố này.,3,0,0,1
Các món ăn dân dã,3,0,0,0
Món ăn trưa phù hợp khâu vị,2,0,0,0
cơm ngon nhưng đắt quá,2,0,0,1
"Nhân viên chậm chạp, thiếu chuyên nghiệp",0,1,0,0
Cảm nhận riêng không ngon,1,0,0,0
Cơm hơi khô và có cháy.,1,0,0,0
Nhà hàng đẹp theo phong cách truyền thống.,0,0,2,0
Cơm ngon phic vụ nhanh,2,2,0,0
"Bình thường, giá hơi cao",3,0,0,1
Đông đúc và phục vụ chậm.,0,1,1,0
"Tôi gọi món cơm gà. Có người nói đây là món cơm gà ngon nhất Hội An. Món này gồm cơm gạo vàng, thịt gà xé, rau sống và nước dùng. Giá cả lại phải chăng.",2,0,0,2
Mình vừa có dịp ghé quán Cơm gà Bà Buội trong phố cổ Hội An. Dưới đây là một vài cảm nhận cá nhân: …,0,0,0,0
Phục vụ nên mặt vui vẻ ạ.nên rót châm đá thường xuyên chứ bưng cf xong là mất tiêu luôn.,0,1,0,0
"Line đồ toàn chút chút, nước lẩu k ngon, thịt bò rã đông k đúng quy cách, có cả thịt heo.
Hơn 200k/ người. Không gian sạch sẽ, mát mẻ, nhân viên nhiệt tình.
Đồ ăn chấm đc 2*",1,2,2,1
"Không tệ, nhưng nếu bạn đang tìm kiếm món ăn Hàn Quốc chính gốc thì nơi này có lẽ không phù hợp.",3,0,0,0
"Bí xào dầu mở rất nhìu, thịt kho mấm ruốt màu nhạt nhìn ko ngon, heo quay xào cải chua dở. Nói chung dở ẹc",1,0,0,0
"Quán lên đồ nhanh, giá OK.",0,2,0,3
Không có gì nổi bật quán hơi vắng khách,0,0,3,0
"Đồ ăn được
Quán đông khách",3,0,3,0
"Giá khá cao, được cũng ngon",3,0,0,1
"Đồ ăn bình thường, ko quá nổi bật món ăn, cơn niêu ko cháy như cơm nồi thường",3,0,0,0
"Món ăn tạm ổn, cơm niêu hơi khô, giá cả bình dân, điểm trừ lớn nhất của quán là nuôi quá nhiều mèo, nhà mình có 2 bé nhỏ, phải vừa ăn vừa căn mèo xem có cào 2 bé không",3,0,1,3
"Một nhà hàng ngoài trời cỡ trung bình!

Bạn có thể thưởng thức các món đặc sản Vũng Tàu như hủ tiếu muk, bánh cụt và lạp …",0,0,3,0
Đồ ăn ổn. Không gian hơi hẹp,3,0,1,0
gọi 3 món mà chỉ ra đúng 2 món còn món còn lại đợi 45p vẫn chưa ra món.,0,1,0,0
Quán chuyên món hàn lên rất đông khách tới ăn. Không gian quán ok. Mà ko dc cái là làm đồ ăn lâu quá. Tạm được,3,1,3,0
"Đồ ăn không còn mùi vị như trước, cắt giảm nhiều thứ, lên món chậm
Đặc biệt mình rất không hài lòng về phục vụ, rất là thụ động",1,1,0,0
"Đồ ăn ngon,  giá cả phải chăng. Nhưng order lúc nào cũng bị sót món. Mình hay ghé ăn nhưng 9 lần thì phải đến 10 lần sót món",2,1,0,2
Đồ ăn thì ngon. Nhưng lên món lâu cực kì. Xem lại khâu phục vụ không chuyên nghiệp. Gọi món thiếu lên thiếu xuống.,2,1,0,0
"Dịch vụ tệ, ra thanh toán, chờ một lúc lâu mới thanh toán được, thái độ nhân viên thờ ơ, nhân viên lo bấm máy tính, phải kêu vài tiếng mới ngước đầu lên",0,1,0,0
"Theo khẩu vị của tôi thì chỉ ở mức bình thường, ngoại trừ món Kimchi, món Kimchi ở đây thực sự rất ngon.",3,0,0,0
"đồ ăn ngon nhưng mà nhân viên k tinh tế k take care khách
đi 3 người nhưng chỉ đem ra 2 tẩy và 1 muỗng
hết nước mà k nói ph để khách hỏi
ra nước lâu",2,1,0,0
Lần thứ 2 đi ăn trong canh rong biển có con gián con,1,0,1,0
"nhân viên làm việc chậm, có món cứ để đó không đi đợi hỏi mới tranh thủ bưng ra trg khi bàn tới sau có món trước",0,1,0,0
Uống gần hết ly nước thì thấy sinh vật này :) có nên đi lại lần 2 không?,1,0,0,0
"Thức ăn tạm được không ngon lắm
Thịt nướng bị khô.",1,0,0,0
"Cá kho và sườn hơi bị ngọt, canh cua ít gạch cua. Cơm nguội ngắt, nhưng khi phản hồi thì bạn nhân viên đã đổi ngay. Không khí quán ăn ảm đạm chắc tại mình đi ăn buổi chiều tối.",1,2,1,0
Đồ ăn của mỗi portion thực sự rất ít,1,0,0,0
Chi nhánh sala nhân viên rất khó chịu với khách.,0,1,0,0
"Đồ ăn ko bằng các quán bán món Hàn khác,giá cũng tương đối...quán đông nhưng thiếu nv nên phục vụ chậm,đôi khi ko thấy món hoặc quên món luôn",1,1,0,3
"Món muốn, giá hơi chát",3,0,0,1
"Món ăn tạm chấp nhận, phục vụ hơi chậm",3,1,0,0
"Nhân viên phục vụ quá tệ, k đón khách",0,1,0,0
Đồ ăn Hàn Quốc ở mức trung bình. Giá cả hợp lý. Nhân viên phục vụ hơi thiếu chu đáo nên bạn phải hỏi lại nếu muốn.,3,1,0,2
"chất lượng phục vụ còn kém, mọi thứ còn lại tạm ổn",0,1,0,0
Tạm được. Khá thất vọng vì không như tưởng tượng,0,0,0,0
Không gian thoáng nhưng nóng vì máy lạnh hoạt động yếu,0,0,3,0
"Đồ ăn oke, không gian tối, phục vụ chậm",2,1,1,0
"Đồ ăn bình thường, chẳng có gì đặc sắc.",3,0,0,0
Giá cao so với Hanari thì ăn ngon cũng không bằng,1,0,0,1
"Khu vực thanh toán nước dơ dưới sàn rất nhiều. Nhân viên order thì hỏi một câu trả lời 1 câu là quay ngoắt đi liền trong khi mình còn có thắc mắc và order, phải gọi thêm mấy lần mới order được món. …",0,1,1,0
"Đồ ăn ngon, nhưng có cái không thích là hơi nồng mùi rượu.",2,0,1,0
"Nhân viên dễ thương nhiệt tình, đồ ăn ko hợp khẩu vị lắm",1,2,0,0
"Đồ ăn rẻ trình bày không đẹp, thức ăn chắc đi đúng với giá tiền nên đừng mong đợi vừa rẻ vừa ngon",3,0,0,2
"Đồ ăn lên lâu, quán pv chậm, od 2 cái khăn chờ nửa tiếng",0,1,0,0
Đồ ăn ngon quán bt. T7 cn khá đông nên đi nhiều người nhớ đặt trước.,2,0,3,0
"Đi được 4 lần, lần nào ra món cũng rất chậm cả lúc quán đông và không đông",0,1,0,0
"Đồ ăn ok. Phục vụ cực kì chậm. Nv thì thôi rồi. Cầm đĩa đồ ăn vứt xuống bàn như bố thí, mặt thì 1 đống",2,1,0,0
Giá ổn. Đồ ăn vừa miệng.,2,0,0,2
"Thức ăn ổn trong tầm giá nhưng cách phục vụ hời hợt so với các cửa hàng khác trong chuỗi nhà hàng của busan.
Nội thất và bài trí tương đối ổn, quán rộng rãi nhất so với các cửa hàng khác trong chuỗi cửa hàng.",2,1,2,3
"Quán món Hàn, ổn hơn quán Hanuri nhưng không có gì đặc biệt lắm. Món cơm cuộn chiên là ngon nhất. Giá tầm 60k/người.",2,0,0,3
"Đồ ăn thì không hợp khẩu vị của mình lắm. Không gian khá nhỏ. Phục vụ ổn, mình đi vào ngày lễ rất đông nhưng đồ ăn lên khá nhanh, giá cả so với mặt bằng chung là ok …",1,2,1,2
Thức ăn ở đây ngon kiểu hàn quốc sẽ không phù hợp cho những nguời không ăn cayđuợc,2,0,0,0
"Tạm ổn, đồ ăn ra hơi chậm!!!",3,1,0,0
"Đặt mang về gà viên được 6 viên, ăn tại quán còn có 4 viên. Haizzz hỏi nhân viên ko biết gì.",1,1,0,0
"Order lúc 7h tối nhưng 7h45 mới có món. Được đồ ăn ngon kéo lại chứ thgian ra món quá lâu. Bàn sau order có trước, bàn trước order có sau. Cần điều chỉnh lại thgian phục vụ sao cho hợp lý",2,1,0,0
Tầm giá này với trải nghiệm trung bình thoii,0,0,0,3
Cơm ok vị trí hơi lạc lõng không gian chưa ổn,2,0,1,0
Quán ăn khá ôn. Nhưng giá hơi chát,3,0,0,1
Chất lượng món ăn đi xuống so với những ngày đầu khai trương.,1,0,0,0
Đồ ăn được nhưng toilet hôi cả quán!,2,0,1,0
Món cá bống không ngon. Cải chua nhưng không chua. Các món khác ok,3,0,0,0
"Chỗ này đổi, quán k đông lắm, món ăn cũng ổn",3,0,0,0
Ổn. Ngon. Giá cũng hợp lí giữa trung tâm quận 1,2,0,0,2
